Node,ID
3096,696961277
3104,435022634
3084,520193703
11661,13812635
3099,690788527
6441,305400485
11662,212626273
3101,756591744
11663,944982990
6447,526782552
2079,396973377
11664,927428352
11665,739374485
3100,422081223
11666,269030897
11667,686941791
11668,605178316
3083,311956304
11669,562948798
3080,441198013
3085,481697813
11670,397113791
3105,896665587
11671,428550523
3106,441768193
3103,951862620
11672,309818756
3090,994288517
11673,526760436
11674,994250883
11675,611679356
11676,625948101
11677,625953303
11678,651817982
11679,438639599
8812,910133709
11680,800377036
11681,312167469
11682,986802654
11683,259261720
11684,606336020
11685,302912642
11686,612767904
11687,858798448
11688,400278769
11689,261528209
11690,819556303
11691,391053450
11692,604804198
11693,86883298
11694,544057937
11695,1562630
11696,952269939
11697,695512869
11698,951682573
11699,817651732
11700,857149132
11701,419849875
11702,644245071
11703,611378611
11704,481860871
11705,673147477
11706,994424627
11707,516860987
11708,258790798
11709,899481019
11710,862648980
11711,819394107
11712,797121939
11713,389353754
11714,344077800
11398,861241085
11636,863266624
11715,286660873
11716,338062473
11717,679204244
452,694438333
11718,936775731
462,561276967
11719,414303650
11640,340541218
11720,288770999
11721,66937236
11722,68708428
11641,76717510
11723,254173773
11724,553845981
11725,467808683
450,696759447
481,781526475
11335,848972819
11726,67241336
11727,641085911
11728,597400729
11346,850450083
11386,597634205
11729,466501128
470,735322846
11730,466543526
11731,796958452
11732,508994905
11733,898478340
11334,848839151
11385,481688715
11333,413996277
478,730646975
11734,558576506
463,905508508
11735,213923352
11736,216164491
11737,814762805
452,694438333
11738,952778652
11337,555852889
11739,570260010
11740,442752816
468,730577291
459,824663480
6249,227837574
11741,527763872
11742,312806084
9525,825023559
11743,527548774
11744,655223180
11745,934849750
11746,397805823
11747,353168660
11748,867766072
11749,952709342
453,474510372
11750,782851341
450,696759447
11751,485372139
11331,814938516
463,905508508
11752,485314465
11753,270288430
11754,990858986
11755,270163055
11756,227169826
11757,442634957
449,776614581
473,772182215
11379,520011159
474,611041109
11758,697807865
11543,206334677
5773,485223214
11759,825295153
11760,227762843
11761,995186668
11762,225889859
11763,898006327
11764,822724240
11765,936907952
11766,225380573
11767,823605657
11768,568057549
11769,565574402
5119,225780348
11770,266926091
11771,310569840
6805,611631920
11772,524555224
11773,994217087
11774,781672060
11775,269187242
11776,909228261
11777,696191612
11778,908729951
11779,866848869
2635,866834013
11780,567905405
11781,824143020
11782,654102197
11783,654345856
11784,225145331
11785,993190411
11786,257096191
11787,909309542
9791,733493474
11788,864745914
7181,310209360
9167,484261274
11789,297664617
11790,611116856
11791,441725104
7068,269521318
11792,738050535
11793,525032753
11794,781097245
11795,972291775
11796,417533747
11797,520877340
11371,901878847
11337,555852889
11384,860323674
11798,857145033
11336,349468990
452,694438333
11375,430781705
11799,764435343
11800,653948067
11329,350589255
11801,413977220
11802,860081072
11321,903254030
11803,975031303
11365,714248160
11804,977171152
11805,208580760
463,905508508
11806,594880504
11373,677958755
11807,893565199
11808,901723945
11809,45367590
11389,415237554
11810,252364668
11811,982780438
11812,385019886
11813,714640054
11814,592144423
11368,600048350
11815,560425217
11338,474325388
11816,464259628
11817,345882675
453,474510372
11818,808784004
8085,811513302
11819,824085802
11820,421946894
11821,599349593
11822,765370704
5244,695693170
11823,213187810
11824,822330733
11825,823207379
11826,311729083
11827,400333150
11828,227288140
11829,994691625
11830,485086901
11831,604848348
11832,994421894
11833,767970938
11834,740118889
455,396821325
11428,311759386
11835,50837860
11836,442618530
11837,697294248
11838,566979969
11839,654729114
11840,335209958
11841,974496448
11842,484104996
11843,269298042
11844,612116531
11845,328797189
11846,825238312
11847,354874997
11848,564803391
5169,696776172
11849,823006894
11850,951969200
11851,442443412
10668,568189489
5474,994343894
11852,503603060
11334,848839151
11367,34160081
11853,427613155
11854,262238873
11323,590338786
11855,392179692
478,730646975
449,776614581
11335,848972819
11346,850450083
462,561276967
11856,778869574
453,474510372
468,730577291
459,824663480
11857,775571572
11331,814938516
463,905508508
11858,330066373
11859,477455615
473,772182215
11860,522789310
11861,222828859
11737,814762805
11862,307818561
452,694438333
11379,520011159
11863,692250562
11864,265298232
11865,222780867
477,521417860
11650,471173635
11657,606660112
11866,346961070
11390,472897064
11867,692544701
11868,648013701
11326,395444648
450,696759447
474,611041109
11869,672074549
11870,60439560
11871,885145390
11872,986437087
11873,779934512
11874,588142761
11875,993268820
11876,31089880
2272,696729885
11877,677718228
11878,251621851
11879,304492949
11880,950206394
11881,227327312
11882,270220564
11883,68063805
11884,819111763
11885,647055697
5128,952008223
2282,438962115
11886,987225930
6484,696727897
11887,839147520
11888,73840576
11889,373058706
3581,221931469
11890,371675783
11891,216331171
11892,74652799
11893,774002519
11894,563505514
11895,389814932
28,484266461
5474,994343894
11896,856087630
11897,866808909
2281,909297021
11898,471651074
11899,866096717
11900,993538600
11901,627534448
11902,308252035
11903,483442362
11904,909248499
11905,515583759
11906,949335807
11907,479903939
11908,464224165
11909,268804151
11910,940722881
11374,303802986
11911,867656917
11912,687921503
11913,821971414
11914,441452718
11915,596318996
11916,936526721
11917,721426442
11918,770389446
11919,934904671
11920,950615591
11921,936755477
11922,689362571
11923,767288670
11924,772787281
11925,863086267
11926,687825407
11927,782981962
11928,697508541
11929,866082783
11930,599818104
11931,299964391
11932,261223298
11933,781859090
11934,526483352
11935,430773827
11936,507152605
11937,777942219
11938,731586775
11939,395807612
11323,590338786
11331,814938516
11940,25026231
11941,464106983
11822,765370704
11942,670607483
11321,903254030
11943,66438424
11944,670243621
11945,7869615
11946,16432927
11947,32239019
11948,71088579
11949,885396795
11950,328227845
11381,858543916
11379,520011159
11863,692250562
11951,680437469
452,694438333
11952,51617855
11953,16799092
462,561276967
11954,381313899
11955,259022270
11956,728873096
11957,207096337
11733,898478340
11730,466543526
11958,14750556
11959,77532395
465,551960152
459,824663480
11960,602225618
463,905508508
11961,557075312
11737,814762805
11962,634895435
11868,648013701
11963,505572434
453,474510372
477,521417860
452,694438333
463,905508508
11367,34160081
11537,686601138
473,772182215
11389,415237554
11964,653728501
459,824663480
11650,471173635
11375,430781705
11380,904842073
11384,860323674
11387,469530918
11379,520011159
11965,856378275
11321,903254030
11966,863748414
451,780790517
11337,555852889
11967,483265655
449,776614581
11377,429332249
11968,882865190
462,561276967
11394,808163531
476,548575311
450,696759447
11368,600048350
9749,993646695
11863,692250562
11657,606660112
11322,633355943
11326,395444648
478,730646975
11323,590338786
11969,932674532
11970,311150718
11549,216696252
11971,813571666
11972,479845610
11973,897049743
11974,33221917
11975,505957957
11976,224573252
11977,423025152
11978,70929026
11979,476044537
11980,586265192
11981,642033566
11982,497686499
11983,52169218
11984,737161726
11985,635298339
11986,891847336
11987,482197614
11988,548329607
11989,889127572
11990,312118155
11991,523412905
11992,388287803
11993,376654959
11994,344785580
11995,652153345
11996,781187076
11997,695840097
11998,728675477
11999,440410179
12000,207211634
12001,610456592
12002,266075793
1705,610822209
12003,353353194
12004,201677918
12005,351313421
12006,606856706
12007,557733492
12008,991328946
12009,654278708
462,561276967
11319,207078341
12010,928315044
12011,29967945
11634,682276272
11638,764770675
11328,764364377
11322,633355943
12012,541441194
12013,9328139
12014,467104401
12015,12355856
12016,43615045
453,474510372
12017,541396888
12018,629068921
12019,264083440
478,730646975
12020,902609810
12021,837796767
12022,255962135
12023,16931447
12024,816382654
11334,848839151
12025,349863833
480,994021675
12026,989966533
12027,73801449
12028,505976969
11320,385112394
11551,484703557
12029,336213345
12030,850698125
12031,511522165
11969,932674532
12032,669219696
12033,526759102
12034,78006020
12035,12391794
11392,266532711
11379,520011159
468,730577291
11795,972291775
453,474510372
11338,474325388
12017,541396888
11367,34160081
11331,814938516
11321,903254030
12036,856271305
459,824663480
473,772182215
11329,350589255
12037,305423736
11969,932674532
12038,433341739
11646,547528411
11810,252364668
11336,349468990
11333,413996277
11720,288770999
11537,686601138
11650,471173635
11337,555852889
11863,692250562
11551,484703557
11371,901878847
11648,60140135
11372,304941263
11322,633355943
11803,975031303
11390,472897064
12039,598697281
12040,892206528
11653,650999670
12041,306269180
11377,429332249
449,776614581
11374,303802986
12042,215429053
2382,738585472
982,226433321
962,696727352
978,738448899
967,212894541
953,908738159
951,393909585
975,225918873
2383,781733301
973,225343841
952,653233548
2384,611660285
955,865014545
966,972628209
956,781140181
2385,949690281
977,653902061
2386,354212460
629,566514238
2387,611778225
109,994281405
2388,739579548
963,611874556
2389,434059576
968,652749849
270,823066143
2390,824084085
2391,526275029
2392,822602441
1296,738916077
2393,583777371
957,694938405
959,858661372
2394,654196872
2395,483561787
1829,909054253
2396,865228073
1304,308803539
979,254636747
2397,586166810
12043,804118821
12044,6706637
11334,848839151
12045,813375610
462,561276967
11639,681081787
453,474510372
11331,814938516
12046,473201316
12047,548286483
468,730577291
451,780790517
12048,18371380
12049,695454087
12050,210101235
12051,600769938
449,776614581
12052,755877161
12053,886757961
459,824663480
12054,975756852
473,772182215
12055,885521488
450,696759447
11322,633355943
477,521417860
11390,472897064
11328,764364377
11326,395444648
11379,520011159
12056,68589047
12057,645393485
12058,4928493
12059,219147578
12060,774864067
452,694438333
12061,464162629
12062,816011430
12063,225485516
12064,649353981
12065,461564485
12066,679642552
12067,631517665
12068,734777984
12069,269321678
12070,941890513
12071,814493575
12072,311779586
12073,897905602
12074,442499457
12075,224578450
12076,824498347
12077,557298226
12078,425130487
457,867288412
12079,526777244
12080,438197477
12081,946709846
12082,822954623
12083,513875291
12084,801942937
12085,739352888
12086,567772678
12087,200079563
12088,430845652
12089,389492264
12090,611802930
974,311645031
12091,559625097
12092,523456705
12093,646121937
12094,484365460
12095,824233122
12096,766721237
12097,852945130
56,951867978
12098,611839830
12099,472914732
12100,899753413
12101,781769370
11371,901878847
12102,481971172
452,694438333
11392,266532711
12103,227837533
11375,430781705
12104,806912091
468,730577291
11656,860341653
11321,903254030
11380,904842073
12105,602539632
11368,600048350
12106,471930461
11388,559647383
11373,677958755
11381,858543916
11863,692250562
12107,216979644
459,824663480
11329,350589255
12108,727250042
11338,474325388
11551,484703557
12109,887351759
12110,301950243
12111,227397770
12112,739048086
11367,34160081
12113,431306840
12114,422189161
11369,484331415
11365,714248160
12115,260754361
12116,819494840
12039,598697281
11657,606660112
12117,714446550
11336,349468990
12118,738978541
11855,392179692
12119,526483708
10211,568368875
12120,979240832
12121,225897456
452,694438333
12122,483982812
12123,438540162
12124,611288648
463,905508508
477,521417860
11323,590338786
453,474510372
12125,441618229
450,696759447
12126,647423117
12127,909115886
12128,568854367
12129,951458864
12130,866538476
12131,569119551
12132,908758790
12133,441506582
12134,696533774
12135,311568435
12136,696480686
12137,994023257
12138,268910571
474,611041109
12139,311623295
12140,654077419
12141,653937334
12142,824122146
12143,441535749
12144,735095021
12145,609263545
12146,768840703
480,994021675
11326,395444648
12147,438880395
12148,352902676
12149,393956277
12150,266555941
12151,392176498
12152,478262034
12153,265459013
12154,481422558
12155,651617343
12156,780716735
12157,738237351
12158,865158069
12159,565775173
12160,993454158
12161,441446822
12162,566354749
12163,223870596
12164,482791522
12165,993538270
12166,865505217
12167,993213759
12168,609219899
12169,438192944
12170,865512808
12171,525777507
12172,475333640
12173,262565799
12174,439568330
12175,652970466
12176,223042040
12177,432031065
12178,523308980
12179,264834128
12180,440767915
12181,435812598
12182,809413674
12183,610583158
12184,866383482
5599,526087478
12185,525772145
12186,992723484
12187,526826112
12188,28161766
12189,560205946
7015,483962585
12190,484399826
12191,994395978
12192,311831798
12193,526971512
12194,225753088
12195,396938459
12196,542623372
12197,648137021
12198,396886178
12199,909575499
12200,767067967
12201,442072148
12202,950160928
12203,820926859
12204,354438199
12205,484596200
12206,739953892
12207,310450648
12208,824619013
12209,527247745
12210,696809996
12211,777038467
12212,951109308
12213,654098392
12214,653487296
12215,510576473
12216,944306979
12217,824400311
12218,782115746
12219,866150510
12220,311646467
12221,739597070
12222,227101306
9661,951817946
12223,654503992
12224,439418735
6119,816519237
6101,563737936
6115,351029970
9855,520536920
9856,380598819
6105,587322680
9857,646811178
9858,389634141
9859,950870748
9860,696063156
6103,908562296
9861,432425565
2612,527185583
9862,654493327
9863,68237508
8025,269259813
9864,396961742
394,739607373
9865,246256090
9866,7629351
9867,396550579
9868,974886046
9869,653378614
9398,394815909
9540,724528462
9791,733493474
6107,711074114
9870,861735346
4594,311847956
490,397040442
9543,426468469
9871,865732721
9872,396985023
172,909427138
9873,397077021
1815,909192925
9874,782317136
9553,441760691
9875,988925312
1577,739306490
376,94294865
371,981545352
374,516185390
369,852073079
373,894815804
375,514980680
12225,806034937
403,822697579
9328,801074096
393,346022534
9291,389821420
395,225856683
406,990794556
378,598861207
377,354391105
399,648043385
10055,263443041
404,781843209
401,950301607
380,226827437
382,439407796
372,433312702
388,311644469
2098,866994590
383,484263597
381,909055868
107,269362833
385,908945925
394,739607373
398,393628907
407,483360256
409,822535560
12226,777634584
379,612177188
12227,909245371
396,841110048
12228,610753892
405,951794942
402,396859573
397,526808852
484,558654569
12229,646021172
495,815038949
5106,731058070
493,727298887
12230,473523258
12231,688717758
12232,773802883
12233,352157961
491,989164008
12234,433132198
12235,646271364
12236,221270819
12237,222256621
485,226897587
12238,218658506
10384,986313697
12239,346057897
12240,388828051
12241,558689687
12242,821396366
12243,604287248
12244,344035495
9884,564982857
12245,214443097
12246,990933423
12247,816017803
12248,858347729
12249,558743939
9457,343577898
12250,816136280
12251,261050026
12252,688178248
12253,561249079
12254,335915988
12255,516391840
5099,558593075
12256,901231052
12257,901871449
12258,733501330
12259,499604192
9457,343577898
12260,739863250
12261,824547186
12262,422078688
12263,696462859
8045,483822272
12264,226779065
9901,311380102
12265,738810197
12266,438450823
5401,909903050
12267,441583482
12268,525507745
12269,268831724
12270,739468720
4596,696767985
12271,439118391
109,994281405
12272,441860942
12273,867418504
12274,697178865
12275,910065319
292,269504254
12276,311834999
12277,397090875
12278,654871039
12279,526532915
1810,739286722
12280,526194709
12281,696156847
12282,526204086
12283,554705024
12284,484854615
12285,654233070
2640,611971001
911,696760524
10,994317608
12286,926778191
12287,269436132
9735,294552939
12288,636248109
12289,684227176
12290,678205226
12291,780632983
12292,396055090
9725,952087084
1785,952122833
5020,310529823
12293,980796712
132,439515609
12294,739736374
180,569707433
9728,909579837
12295,982379155
12296,738810909
12297,471884417
1353,824338968
13,697016264
348,484421825
436,612045515
6802,442100501
12298,505053272
12299,867035802
5170,312154036
6053,952155795
12300,739576550
12301,729820480
259,527100549
12302,527031218
12303,654578733
12304,312134074
38,654405017
12305,311375856
394,739607373
158,569513145
12306,738992208
12307,312100749
8254,697094994
12308,569444865
484,558654569
491,989164008
6677,569748375
12309,697240602
12310,441899671
12311,697002979
6898,824374235
1800,824628670
1415,569636365
6047,782162867
12312,599678335
12313,269578511
12314,220468017
12315,739652789
12316,470090085
363,739592163
6172,269676644
1465,654695656
492,688821876
12317,952157315
12318,952137854
625,527190476
514,822021873
485,226897587
5779,994690886
12319,649468459
493,727298887
512,993515580
12320,527190378
12321,824660142
2134,569523207
494,393559439
12322,485069315
12323,527152078
12324,439652668
5515,354779887
12325,569468172
9814,612116918
9884,564982857
12326,909514591
12327,303642838
12328,946083103
12329,865133025
12330,569518499
12331,480068674
12332,214161929
9553,441760691
429,824376326
391,311888889
370,611771791
5322,909454832
2597,951928713
390,653674894
12333,901552273
12334,312086081
12335,568591195
12336,225950412
12337,484598953
12338,286153845
9937,484530869
12339,653959022
394,739607373
7314,484399614
12340,269447663
12341,418236106
4576,354394375
12342,439519745
12343,311919160
12344,381677950
180,569707433
12345,994555772
9939,739244774
12346,569346719
39,739548617
12347,992580597
488,739570036
12348,269985999
12349,227179701
1577,739306490
4583,527072746
484,558654569
495,815038949
12350,989153242
12351,221711436
8520,563892053
485,226897587
506,221003538
12352,221062511
489,654650632
486,473629589
12353,946536411
12245,214443097
492,688821876
12354,221714874
12355,512497201
12356,306722240
493,727298887
313,476642846
12357,476755918
12358,989226930
12243,604287248
4270,904054539
12248,858347729
12359,312570159
12360,306023583
12361,684936934
12362,811785845
12257,901871449
12363,521715559
12314,220468017
12364,818941821
12365,776572883
12366,945809592
498,991344018
12367,819168024
12319,649468459
512,993515580
12368,519229214
12369,903106180
9884,564982857
484,558654569
495,815038949
12257,901871449
486,473629589
12370,943853155
12243,604287248
12371,943709797
12372,688821512
491,989164008
12248,858347729
506,221003538
12314,220468017
498,991344018
12373,215932961
493,727298887
12374,770773845
12254,335915988
12375,388817685
12376,433571348
12377,943736827
12378,686928697
12379,214588445
12319,649468459
12380,901362615
12381,516184063
12361,684936934
12382,603796053
12383,603663005
12384,474415719
497,607290327
12385,675384003
12386,858970286
510,306786283
12387,388531642
12388,688987068
485,226897587
12389,471847163
12390,772178963
12312,599678335
12391,643472710
490,397040442
9721,941947831
4583,527072746
394,739607373
370,611771791
12392,985325017
39,739548617
9720,605523860
7464,994700363
488,739570036
6316,484548968
9722,397236820
9732,439692681
5861,603268573
109,994281405
9724,684981584
2623,227123689
485,226897587
154,994731513
505,397075089
5170,312154036
9733,434934392
436,612045515
12393,256045864
12394,438245596
9731,776504926
908,951594759
12395,697136245
998,909144588
12396,782106091
9734,484656153
9725,952087084
135,994661606
5376,441726112
9735,294552939
12397,909673003
12398,697370912
335,991760579
502,739559344
9730,994516453
12399,854833023
486,473629589
484,558654569
492,688821876
12400,981684067
12401,644055125
12402,642257312
12403,686156130
12404,769642251
12244,344035495
12405,469935356
12406,554982179
12407,769949137
506,221003538
12408,984049527
12409,384970311
12410,554836374
12411,769811469
11275,939285561
12412,813172959
12413,858586117
12414,427324224
12415,726833193
12416,554711498
12417,214840898
12418,899343397
12359,312570159
12248,858347729
12419,854901170
2311,554820951
12420,427125732
12421,342312541
12422,684745914
12423,897325409
495,815038949
12424,727394054
12425,512415369
8607,814118559
485,226897587
12257,901871449
1516,991487127
1525,823618204
674,611713830
1527,780560686
1521,781819012
17,824396205
1518,697105298
1530,484443471
1526,311919449
1522,226891662
1510,866199973
1520,439329664
1512,696199747
1513,226850080
1509,311795251
1528,441774597
1515,311692956
111,526793950
1534,653232941
1511,311807269
1519,441681503
1532,309339893
1514,353659134
1531,697031883
1517,697112868
1533,951988940
1524,824401533
83,866840844
1523,951828997
1529,484550125
484,558654569
12245,214443097
495,815038949
486,473629589
12426,222770108
485,226897587
12248,858347729
498,991344018
12362,811785845
8556,906035851
12312,599678335
12254,335915988
12427,435990021
492,688821876
12379,214588445
12428,478543499
12429,265779355
512,993515580
489,654650632
12314,220468017
12430,509994663
12366,945809592
12431,863618971
12432,778482187
12243,604287248
12389,471847163
12433,426615824
497,607290327
12434,821108042
12435,650494369
493,727298887
12436,223127794
506,221003538
12437,948499584
12438,723650352
12439,393425776
12440,393368358
12441,863968755
12442,478146910
12443,436352916
484,558654569
12444,515051624
12445,857593403
486,473629589
492,688821876
493,727298887
491,989164008
12245,214443097
12257,901871449
12248,858347729
12418,899343397
12391,643472710
12446,260135620
12447,856068529
12448,387558419
506,221003538
494,393559439
12362,811785845
12378,686928697
12244,344035495
12379,214588445
12449,298879634
12361,684936934
485,226897587
12430,509994663
12390,772178963
12389,471847163
12385,675384003
498,991344018
12314,220468017
12243,604287248
489,654650632
12376,433571348
12359,312570159
12450,429422092
12366,945809592
12451,514803671
12452,602376238
497,607290327
12453,217678690
1965,223613404
1966,611658903
1967,814876719
1968,298400711
1969,820349971
0,823733283
1970,866910261
1971,428483542
1972,484899539
1973,219125911
1974,474913536
1975,260514659
1976,739968890
1977,397063588
1978,568174669
1525,823618204
1979,983799272
1980,865953887
1981,396598701
1982,354266418
1983,611776190
1984,311656277
1985,226326973
1986,727641510
1987,908786952
1511,311807269
1988,824296014
1522,226891662
1989,652682186
1529,484550125
1531,697031883
1990,439379189
1991,611939279
1533,951988940
1992,311810993
1993,611954221
1530,484443471
1994,739484791
12454,419008296
12455,442061938
12456,288975567
12457,86937458
12458,627706318
12459,973105967
12460,84090821
12461,418815397
12462,812662870
12463,207672933
12464,509732485
12465,85377553
12466,84562648
12467,91767356
12468,438644084
12469,629452432
12470,248007846
12471,757554193
12472,484384054
12473,459262144
12474,720184155
12475,311605397
12476,289671021
12477,85049766
12478,86493657
12479,225332191
12480,891866645
12481,88685477
12482,91436065
12483,456157685
12484,696981129
12485,268153366
12486,840821381
12487,994449951
12488,211263812
12489,84415256
12490,17514075
12491,90306204
12492,84511253
12493,823472713
484,558654569
12355,512497201
495,815038949
512,993515580
12359,312570159
491,989164008
12379,214588445
12361,684936934
12245,214443097
12390,772178963
12391,643472710
12257,901871449
492,688821876
12385,675384003
486,473629589
12494,975608345
12362,811785845
12366,945809592
494,393559439
485,226897587
12449,298879634
12254,335915988
12384,474415719
12378,686928697
12314,220468017
506,221003538
12389,471847163
12312,599678335
12447,856068529
12374,770773845
493,727298887
12495,566016085
3386,434581916
504,307706858
6572,734523817
12496,85227698
12243,604287248
12433,426615824
12497,819688324
12498,222360159
484,558654569
12499,693735510
12355,512497201
12500,651066924
494,393559439
12245,214443097
486,473629589
12432,778482187
12501,693825422
12362,811785845
1373,566160123
2167,608536991
12248,858347729
12502,814410562
495,815038949
12503,693908241
12504,223779388
12505,251000391
12359,312570159
485,226897587
12506,608794551
12507,566277885
2564,351232719
12508,607712220
492,688821876
12509,863856673
12434,821108042
12254,335915988
12510,595898215
12511,841632060
6431,817017373
12512,778866250
12513,523350607
12314,220468017
12514,591725676
12257,901871449
489,654650632
493,727298887
491,989164008
12366,945809592
12515,980092011
4936,697228933
12516,311319548
12517,569401513
12518,612080982
12519,739406058
12520,354413945
1338,227245796
12521,611863424
12522,269834448
12523,226778957
12524,227313949
12525,569867033
12526,311941507
1994,739484791
12527,762509122
12528,569570919
12529,78258226
12530,542415393
12531,721338344
9384,807801522
12532,890402645
6320,397049638
12533,476965011
9378,432241447
12534,697209604
12535,63083735
9870,861735346
12536,377880958
394,739607373
12537,287867357
12538,268595145
391,311888889
12539,985698052
12540,725375655
12541,511062271
12542,590261552
390,653674894
9361,426137400
9553,441760691
12543,738818349
12544,739691888
12545,687086471
12546,866818858
12547,677681901
508,439449167
12548,894993098
12549,612484874
12550,909386687
12551,653698576
12552,312273221
6168,311844288
12553,268987968
9942,569197299
12554,568894894
12555,396559463
12556,438795606
12557,696446745
12558,782402945
12559,867211425
12560,610854688
12561,266413659
12562,908838696
12563,526512875
12564,777745527
12565,651850036
12566,608952226
12567,780515196
12568,397670362
12569,951697620
12570,950742025
12571,863515811
12572,224413328
12573,906673379
12574,610017797
12575,655271442
12576,604732739
12577,224711582
12578,910078592
12579,864411941
12580,780741386
12271,439118391
7920,994451674
12581,311698455
12582,439072521
4524,441597278
392,441785053
12583,354082252
12584,950659671
12585,439188990
10644,611748049
12586,739009724
400,951383532
12587,311744570
267,484426322
485,226897587
12588,311637772
10992,312057814
10993,84571182
10994,526028528
444,625169009
411,396829541
418,605547066
193,951846206
10995,48473798
370,611771791
413,653723380
6094,354528734
10996,344465597
348,484421825
10997,396909980
10998,99531081
10272,950500085
10999,497772661
10261,905687666
10273,858890988
11000,354624622
109,994281405
425,727420627
11001,867193076
483,269439328
394,739607373
11002,910200741
2458,612156243
11003,440236071
11004,354567803
11005,612119344
488,739570036
39,739548617
11006,631777574
448,396979986
11007,397015385
11008,736763529
11009,226958166
11010,442094877
11011,295808826
11012,442380911
12589,261885338
12590,951393752
9695,939635363
12591,777901924
12592,566589973
12593,267618526
12594,466989259
12595,611845149
12596,215376925
12597,905858210
12598,895620616
12599,498594470
436,612045515
394,739607373
12600,268141035
12601,904548876
12602,697330556
12603,994244955
6547,526997748
12604,782120994
12605,895728428
12606,909193460
12607,215696148
12608,527095203
2611,569572157
12609,383549267
12610,603625665
12611,604746202
9675,387725342
12612,684248571
12613,53584709
12614,986583057
12615,992434234
12616,951909416
12617,884403405
4591,354515583
12618,438484027
379,612177188
12619,737797963
276,739590717
9125,980069856
12620,770686733
9128,898175648
370,611771791
4574,569720554
9142,724251724
294,696900122
9185,269574204
12260,739863250
180,569707433
9135,971917683
9131,864561162
6192,782071482
394,739607373
9130,969318211
292,269504254
488,739570036
1441,697194468
509,782118455
12621,354647552
12622,484614462
1444,739748095
276,739590717
9490,994552432
9147,527048689
9139,994091145
6330,397181182
12623,696761891
9140,396738558
7764,909635092
9138,353769617
386,612034782
9933,994352524
2098,866994590
348,484421825
12624,227121462
12625,253135339
9937,484530869
12626,569555365
12627,697963744
12444,515051624
2370,262658568
12628,899721611
12629,856858892
12630,201976407
12631,901022453
12632,257899795
12633,778014181
12634,861924453
12635,431495381
12636,428802634
12637,385139101
12638,205179810
12639,430839199
12640,774510913
12641,499952344
12642,352215136
12643,680791161
12644,604440931
12645,463989461
12646,333449528
12647,455187965
12648,331290650
12649,74967823
12650,839730180
12651,861115178
12652,385059232
12653,891232433
12654,562478869
12655,990923724
89,569266397
12656,951630775
12657,508868812
12658,498760927
4711,909428370
12659,760361931
12660,481299448
496,227036947
5747,397191631
12661,257788145
12662,772703112
12245,214443097
512,993515580
12243,604287248
485,226897587
12663,990211096
12359,312570159
12664,435181959
510,306786283
506,221003538
12319,649468459
12312,599678335
12366,945809592
12361,684936934
12665,265219657
12666,255056518
495,815038949
12314,220468017
497,607290327
12385,675384003
12667,349159049
8692,549437322
12379,214588445
12430,509994663
12418,899343397
489,654650632
493,727298887
12668,542338452
12376,433571348
12669,607654550
498,991344018
491,989164008
12670,862829226
12671,650109434
12672,606981185
12673,692934985
12674,350224680
12675,477630488
7920,994451674
513,397855138
12676,351804576
12677,810010125
12678,298999294
490,397040442
12679,994672446
12680,852701054
12681,894484060
12682,569931784
12683,637022805
12684,809930494
370,611771791
12685,979749240
12686,381750961
12687,853705530
12688,212464469
12689,695828985
12690,565316314
143,697113268
488,739570036
12691,679468565
12692,400334952
12693,740092000
12694,269833222
12695,397913113
12696,297333613
12697,223932840
12698,526997744
12699,526511214
12700,866977843
12701,865316496
12702,393145864
12703,767094141
436,612045515
9479,739621665
12704,819877011
1380,439545905
12705,952501934
9628,824582195
12706,270264641
12707,866770174
484,558654569
12355,512497201
12319,649468459
12366,945809592
495,815038949
12245,214443097
492,688821876
486,473629589
12708,563684542
493,727298887
491,989164008
12248,858347729
12362,811785845
12314,220468017
12709,606374834
2106,818689242
12352,221062511
12710,390948499
12360,306023583
1360,988403550
12257,901871449
12711,968638211
12712,818675376
497,607290327
489,654650632
494,393559439
12713,518563141
8364,306111528
12714,518517982
12715,263526457
12716,306237136
12378,686928697
12717,733509607
12447,856068529
12718,348506060
12361,684936934
12376,433571348
498,991344018
12719,605974601
12374,770773845
7867,606583738
265,525878538
12720,776638975
12721,645780990
9243,441733696
12722,441707622
12723,564888877
12724,909162587
12725,825055768
12726,992158600
9040,484293338
7883,568949458
12727,252573616
6320,397049638
12728,439447552
9901,311380102
12729,993265653
5322,909454832
487,824326763
12730,945526723
12731,311522209
12732,812443843
7868,739959799
12585,439188990
12733,655029306
12734,631069429
12735,824779134
12736,269066414
12737,603744385
12738,611927655
394,739607373
12739,612310391
12740,993249943
8837,310035652
12741,640334484
11975,505957957
12742,269625728
490,397040442
6368,438944650
12743,569977675
9377,207261623
12744,696724664
12745,928718002
12746,782234057
8681,308767458
11253,815808125
12747,421298393
12748,302672394
12749,504359102
12750,995052005
12751,697639978
12752,685460070
12753,951067825
6320,397049638
394,739607373
12754,952390295
12755,842838102
7366,484455920
490,397040442
12756,823578311
12757,633534132
12758,565116453
12759,731798563
1577,739306490
12760,773036075
12761,697136860
12762,600836757
9779,69080273
12763,290032184
12764,397530692
12765,739465536
9874,782317136
177,527053968
12766,465757754
12767,526317606
391,311888889
12768,824439271
9388,855402579
7899,459417608
12769,227164215
12770,439802543
12771,227471574
5445,442054477
12772,825037588
6192,782071482
370,611771791
358,994558998
12773,475493221
12774,865839971
12775,696902556
6205,611918403
